set,source,term_id,term_name,p_value_gSCS,query_size,term_size,n_intersect,genes
all76,GO:BP,GO:1990845,adaptive thermogenesis,1.0,48,167,2,KRT8P46;U6
all76,GO:BP,GO:1990778,protein localization to cell periphery,1.0,48,355,2,ARL13B;RP4-756G23.5
all76,GO:BP,GO:2000628,regulation of miRNA metabolic process,1.0,48,90,2,RP1-159A19.4;ZNF34
all76,GO:BP,GO:2000552,negative regulation of T-helper 2 cell cytokine production,1.0,48,4,1,FAM184A
all76,GO:BP,GO:2000551,regulation of T-helper 2 cell cytokine production,1.0,48,13,1,FAM184A
all76,GO:BP,GO:2000515,"negative regulation of CD4-positive, alpha-beta T cell activation",1.0,48,37,1,ZNF34
all76,GO:BP,GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",1.0,48,82,1,ZNF34
all76,GO:BP,GO:2000409,positive regulation of T cell extravasation,1.0,48,4,1,MAST4-AS1
all76,GO:BP,GO:2000407,regulation of T cell extravasation,1.0,48,6,1,MAST4-AS1
all76,GO:BP,GO:2000406,positive regulation of T cell migration,1.0,48,37,1,MAST4-AS1
all76,GO:BP,GO:2000404,regulation of T cell migration,1.0,48,52,1,MAST4-AS1
all76,GO:BP,GO:2000403,positive regulation of lymphocyte migration,1.0,48,45,1,MAST4-AS1
all76,GO:BP,GO:2000401,regulation of lymphocyte migration,1.0,48,72,1,MAST4-AS1
all76,GO:BP,GO:2000320,negative regulation of T-helper 17 cell differentiation,1.0,48,15,1,ZNF34
all76,GO:BP,GO:2000319,regulation of T-helper 17 cell differentiation,1.0,48,29,1,ZNF34
all76,GO:BP,GO:2000317,negative regulation of T-helper 17 type immune response,1.0,48,16,1,ZNF34
all76,GO:BP,GO:2000316,regulation of T-helper 17 type immune response,1.0,48,39,1,ZNF34
all76,GO:BP,GO:2000300,regulation of synaptic vesicle exocytosis,1.0,48,48,1,KCNJ11
all76,KEGG,KEGG:00860,Porphyrin metabolism,1.0,23,46,1,RP11-98D18.9
all76,KEGG,KEGG:00564,Glycerophospholipid metabolism,1.0,23,102,2,CDC123;GIT1
all76,KEGG,KEGG:00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1.0,23,30,1,CTD-2037K23.2
all76,KEGG,KEGG:00330,Arginine and proline metabolism,1.0,23,48,1,FAM184A
all76,KEGG,KEGG:00220,Arginine biosynthesis,1.0,23,23,1,FAM184A
all76,KEGG,KEGG:00140,Steroid hormone biosynthesis,1.0,23,66,1,RP11-464F9.9
all76,KEGG,KEGG:00100,Steroid biosynthesis,1.0,23,20,1,U6
all76,KEGG,KEGG:00062,Fatty acid elongation,1.0,23,28,1,RP11-464F9.9
all76,KEGG,KEGG:00000,KEGG root term,1.0,23,8716,23,ARG1;CDC123;CTD-2037K23.2;DGKQ;FAM184A;GIT1;KCNJ11;KRT8P46;MED27;Metazoa_SRP;NRBF2;NTAN1;PHBP9;PTPRN;RC3H2;RP1-159A19.4;RP11-464F9.1;RP11-464F9.9;RP11-98D18.9;TSPAN14;U6;ZBTB6;ZNF236
all76,GO:BP,GO:2001141,regulation of RNA biosynthetic process,1.0,48,3397,16,BLOC1S2;CDC123;CHD4;DAGLB;DUSP13;GIT1;HERPUD2;HSD17B12;MAST4-AS1;MED27;NTAN1;PHBP9;RP1-159A19.4;SAP130;SPDYE2;ZBTB6
all76,GO:BP,GO:2000772,regulation of cellular senescence,1.0,48,44,1,RP1-159A19.4
all76,GO:BP,GO:2000765,regulation of cytoplasmic translation,1.0,48,36,1,YTHDF2
all76,GO:BP,GO:2000737,negative regulation of stem cell differentiation,1.0,48,25,1,YTHDF2
all76,GO:BP,GO:2000736,regulation of stem cell differentiation,1.0,48,81,2,PHBP9;YTHDF2
all76,GO:BP,GO:2000630,positive regulation of miRNA metabolic process,1.0,48,66,1,RP1-159A19.4
all76,KEGG,KEGG:04070,Phosphatidylinositol signaling system,1.0,23,98,1,GIT1
all76,KEGG,KEGG:04060,Cytokine-cytokine receptor interaction,1.0,23,291,1,RP1-159A19.4
all76,KEGG,KEGG:04020,Calcium signaling pathway,1.0,23,251,1,KRT8P46
all76,KEGG,KEGG:04015,Rap1 signaling pathway,1.0,23,212,1,KRT8P46
all76,KEGG,KEGG:04014,Ras signaling pathway,1.0,23,237,1,KRT8P46
all76,KEGG,KEGG:04010,MAPK signaling pathway,1.0,23,300,1,KRT8P46
all76,KEGG,KEGG:03430,Mismatch repair,1.0,23,23,1,PTPRN
all76,KEGG,KEGG:03082,ATP-dependent chromatin remodeling,1.0,23,117,1,PHBP9
all76,KEGG,KEGG:03040,Spliceosome,1.0,23,199,1,TSPAN14
all76,KEGG,KEGG:03013,Nucleocytoplasmic transport,1.0,23,108,1,TSPAN14
all76,KEGG,KEGG:01521,EGFR tyrosine kinase inhibitor resistance,1.0,23,80,1,KRT8P46
all76,KEGG,KEGG:01240,Biosynthesis of cofactors,1.0,23,154,1,RP11-98D18.9
all76,KEGG,KEGG:01230,Biosynthesis of amino acids,1.0,23,74,1,FAM184A
all76,KEGG,KEGG:01212,Fatty acid metabolism,1.0,23,57,1,RP11-464F9.9
all76,KEGG,KEGG:01100,Metabolic pathways,1.0,23,1564,6,CDC123;CTD-2037K23.2;FAM184A;GIT1;RP11-464F9.9;RP11-98D18.9
all76,KEGG,KEGG:01040,Biosynthesis of unsaturated fatty acids,1.0,23,27,1,RP11-464F9.9
all76,KEGG,KEGG:04550,Signaling pathways regulating pluripotency of stem cells,1.0,23,144,1,RP1-159A19.4
all76,KEGG,KEGG:04540,Gap junction,1.0,23,89,1,KRT8P46
all76,KEGG,KEGG:04518,Integrin signaling,1.0,23,154,2,KRT8P46;NRBF2
all76,KEGG,KEGG:04517,IgSF CAM signaling,1.0,23,297,1,KCNJ11
all76,KEGG,KEGG:04510,Focal adhesion,1.0,23,202,2,KRT8P46;NRBF2
all76,KEGG,KEGG:04390,Hippo signaling pathway,1.0,23,157,1,RP1-159A19.4
all76,KEGG,KEGG:04350,TGF-beta signaling pathway,1.0,23,109,1,RP1-159A19.4
all76,KEGG,KEGG:04151,PI3K-Akt signaling pathway,1.0,23,358,1,KRT8P46
all76,KEGG,KEGG:04150,mTOR signaling pathway,1.0,23,156,1,CDC123
all76,KEGG,KEGG:04148,Efferocytosis,1.0,23,157,2,FAM184A;U6
all76,KEGG,KEGG:04144,Endocytosis,1.0,23,248,1,KCNJ11
all76,KEGG,KEGG:04142,Lysosome biogenesis,1.0,23,246,2,MED27;U6
all76,KEGG,KEGG:04140,Autophagy - animal,1.0,23,168,1,RC3H2
all76,KEGG,KEGG:04114,Oocyte meiosis,1.0,23,137,1,ARG1
all76,KEGG,KEGG:04081,Hormone signaling,1.0,23,217,1,RP1-159A19.4
all76,KEGG,KEGG:04072,Phospholipase D signaling pathway,1.0,23,148,2,GIT1;KRT8P46
all76,KEGG,KEGG:05017,Spinocerebellar ataxia,1.0,23,143,1,RC3H2
all76,KEGG,KEGG:05016,Huntington disease,1.0,23,307,1,RC3H2
all76,KEGG,KEGG:05014,Amyotrophic lateral sclerosis,1.0,23,366,1,RC3H2
all76,KEGG,KEGG:05010,Alzheimer disease,1.0,23,386,1,RC3H2
all76,KEGG,KEGG:04979,Cholesterol metabolism,1.0,23,52,1,U6
all76,KEGG,KEGG:04940,Type I diabetes mellitus,1.0,23,41,1,NTAN1
all76,KEGG,KEGG:04936,Alcoholic liver disease,1.0,23,142,1,CDC123
all76,KEGG,KEGG:04930,Type II diabetes mellitus,1.0,23,47,1,RP11-464F9.1
all76,KEGG,KEGG:04929,GnRH secretion,1.0,23,65,1,RP11-464F9.1
all76,KEGG,KEGG:04925,Aldosterone synthesis and secretion,1.0,23,97,1,ZNF236
all76,KEGG,KEGG:04922,Glucagon signaling pathway,1.0,23,107,1,Metazoa_SRP
all76,KEGG,KEGG:04919,Thyroid hormone signaling pathway,1.0,23,122,1,ZBTB6
all76,KEGG,KEGG:04914,Progesterone-mediated oocyte maturation,1.0,23,109,1,ARG1
all76,KEGG,KEGG:04911,Insulin secretion,1.0,23,85,1,RP11-464F9.1
all76,KEGG,KEGG:04810,Regulation of actin cytoskeleton,1.0,23,229,2,KCNJ11;KRT8P46
all76,KEGG,KEGG:04723,Retrograde endocannabinoid signaling,1.0,23,149,1,ZNF236
all76,REAC,REAC:R-HSA-9619229,Activation of RAC1 downstream of NMDARs,1.0,32,6,1,KCNJ11
all76,REAC,REAC:R-HSA-442755,Activation of NMDA receptors and postsynaptic events,1.0,32,88,1,KCNJ11
all76,REAC,REAC:R-HSA-1296025,ATP sensitive Potassium channels,1.0,32,4,1,RP11-464F9.1
all76,REAC,REAC:R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E,1.0,32,3,1,ARL13B
all76,REAC,REAC:R-HSA-382556,ABC-family proteins mediated transport,1.0,32,103,1,RP11-464F9.1
all76,REAC,REAC:R-HSA-5619084,ABC transporter disorders,1.0,32,78,1,RP11-464F9.1
all76,KEGG,KEGG:05418,Fluid shear stress and atherosclerosis,1.0,23,141,1,RP1-159A19.4
all76,KEGG,KEGG:05231,Choline metabolism in cancer,1.0,23,99,2,GIT1;KRT8P46
all76,KEGG,KEGG:05218,Melanoma,1.0,23,73,1,KRT8P46
all76,KEGG,KEGG:05215,Prostate cancer,1.0,23,106,1,KRT8P46
all76,KEGG,KEGG:05203,Viral carcinogenesis,1.0,23,202,1,PHBP9
all76,KEGG,KEGG:05168,Herpes simplex virus 1 infection,1.0,23,177,1,DGKQ
all76,KEGG,KEGG:05165,Human papillomavirus infection,1.0,23,331,1,PHBP9
all76,KEGG,KEGG:05146,Amoebiasis,1.0,23,102,1,FAM184A
all76,KEGG,KEGG:05120,Epithelial cell signaling in Helicobacter pylori infection,1.0,23,70,1,KCNJ11
all76,KEGG,KEGG:05022,Pathways of neurodegeneration - multiple diseases,1.0,23,477,1,RC3H2
all76,REAC,REAC:R-HSA-5620920,Cargo trafficking to the periciliary membrane,1.0,32,51,1,ARL13B
all76,REAC,REAC:R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis,1.0,32,105,1,C6orf106
all76,REAC,REAC:R-HSA-5576891,Cardiac conduction,1.0,32,130,1,RP11-464F9.1
all76,REAC,REAC:R-HSA-72737,Cap-dependent Translation Initiation,1.0,32,120,1,DGKQ
all76,REAC,REAC:R-HSA-9013148,CDC42 GTPase cycle,1.0,32,155,1,KCNJ11
all76,REAC,REAC:R-HSA-422475,Axon guidance,1.0,32,543,1,KCNJ11
all76,REAC,REAC:R-HSA-9612973,Autophagy,1.0,32,156,1,ARL13B
all76,REAC,REAC:R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,1.0,32,60,1,LRRC41
all76,REAC,REAC:R-HSA-426048,Arachidonate production from DAG,1.0,32,5,1,ZNF236
all76,REAC,REAC:R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,1.0,32,308,1,KDM5A
all76,REAC,REAC:R-HSA-193048,Androgen biosynthesis,1.0,32,11,1,RP11-464F9.9
all76,REAC,REAC:R-HSA-977225,Amyloid fiber formation,1.0,32,110,1,RP4-756G23.5
all76,REAC,REAC:R-HSA-9646399,Aggrephagy,1.0,32,44,1,ARL13B
all76,REAC,REAC:R-HSA-1428517,Aerobic respiration and respiratory electron transport,1.0,32,253,1,BMPR1A
all76,REAC,REAC:R-HSA-9843745,Adipogenesis,1.0,32,108,3,MAST4-AS1;PHBP9;ZBTB6
all76,REAC,REAC:R-HSA-1280218,Adaptive Immune System,1.0,32,810,1,KDM5A
all76,REAC,REAC:R-HSA-1474290,Collagen formation,1.0,32,89,1,LRRC41
all76,REAC,REAC:R-HSA-8856828,Clathrin-mediated endocytosis,1.0,32,145,1,C6orf106
all76,REAC,REAC:R-HSA-983169,Class I MHC mediated antigen processing & presentation,1.0,32,380,1,KDM5A
all76,REAC,REAC:R-HSA-71403,Citric acid cycle (TCA cycle),1.0,32,32,1,BMPR1A
all76,REAC,REAC:R-HSA-5617833,Cilium Assembly,1.0,32,200,1,ARL13B
all76,REAC,REAC:R-HSA-4839726,Chromatin organization,1.0,32,271,3,BLOC1S2;CHD4;PHBP9
all76,REAC,REAC:R-HSA-3247509,Chromatin modifying enzymes,1.0,32,271,3,BLOC1S2;CHD4;PHBP9
all76,REAC,REAC:R-HSA-9821002,Chromatin modifications during the maternal to zygotic transition (MZT),1.0,32,70,1,BLOC1S2
all76,REAC,REAC:R-HSA-9613829,Chaperone Mediated Autophagy,1.0,32,22,1,ARL13B
all76,REAC,REAC:R-HSA-2262752,Cellular responses to stress,1.0,32,792,1,DUSP13
all76,REAC,REAC:R-HSA-8953897,Cellular responses to stimuli,1.0,32,806,1,DUSP13
all76,REAC,REAC:R-HSA-446353,Cell-extracellular matrix interactions,1.0,32,18,1,NRBF2
all76,REAC,REAC:R-HSA-1500931,Cell-Cell communication,1.0,32,150,1,NRBF2
all76,REAC,REAC:R-HSA-446728,Cell junction organization,1.0,32,114,1,NRBF2
all76,REAC,REAC:R-HSA-69278,"Cell Cycle, Mitotic",1.0,32,549,1,CDC123
all76,REAC,REAC:R-HSA-1640170,Cell Cycle,1.0,32,680,2,CDC123;PTPRN
all76,REAC,REAC:R-HSA-1566948,Elastic fibre formation,1.0,32,44,1,LRRC41
all76,REAC,REAC:R-HSA-8939211,ESR-mediated signaling,1.0,32,215,1,DUSP13
all76,REAC,REAC:R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,1.0,32,75,1,PHBP9
all76,REAC,REAC:R-HSA-2682334,EPH-Ephrin signaling,1.0,32,90,1,KCNJ11
all76,REAC,REAC:R-HSA-5619115,Disorders of transmembrane transporters,1.0,32,173,1,RP11-464F9.1
all76,REAC,REAC:R-HSA-1643685,Disease,1.0,32,1848,4,MAST4-AS1;PHBP9;RP11-464F9.1;ZBTB6
all76,REAC,REAC:R-HSA-9725554,Differentiation of Keratinocytes in Interfollicular Epidermis in Mammalian Skin,1.0,32,40,1,LRIG1
all76,REAC,REAC:R-HSA-9734779,Developmental Cell Lineages of the Integumentary System,1.0,32,40,1,LRIG1
all76,REAC,REAC:R-HSA-9734767,Developmental Cell Lineages,1.0,32,40,1,LRIG1
all76,REAC,REAC:R-HSA-1266738,Developmental Biology,1.0,32,1394,6,BLOC1S2;KCNJ11;LRIG1;MAST4-AS1;PHBP9;ZBTB6
all76,REAC,REAC:R-HSA-4419969,Depolymerization of the Nuclear Lamina,1.0,32,13,1,CDC123
all76,REAC,REAC:R-HSA-5678420,"Defective ABCC9 causes CMD10, ATFB12 and Cantu syndrome",1.0,32,2,1,RP11-464F9.1
all76,REAC,REAC:R-HSA-5683177,Defective ABCC8 can cause hypo- and hyper-glycemias,1.0,32,2,1,RP11-464F9.1
all76,REAC,REAC:R-HSA-1280215,Cytokine Signaling in Immune system,1.0,32,780,1,TSPAN14
all76,REAC,REAC:R-HSA-2243919,Crosslinking of collagen fibrils,1.0,32,18,1,LRRC41
all76,REAC,REAC:R-HSA-3214842,HDMs demethylate histones,1.0,32,50,1,BLOC1S2
all76,REAC,REAC:R-HSA-3214815,HDACs deacetylate histones,1.0,32,94,1,PHBP9
all76,REAC,REAC:R-HSA-3214847,HATs acetylate histones,1.0,32,141,1,CHD4
all76,REAC,REAC:R-HSA-1483206,Glycerophospholipid biosynthesis,1.0,32,128,1,CDC123
all76,REAC,REAC:R-HSA-212436,Generic Transcription Pathway,1.0,32,1231,6,DAGLB;HERPUD2;MAST4-AS1;PHBP9;SAP130;ZBTB6
all76,REAC,REAC:R-HSA-74160,Gene expression (Transcription),1.0,32,1539,8,CHD4;DAGLB;HERPUD2;MAST4-AS1;PHBP9;SAP130;TSPAN14;ZBTB6
all76,REAC,REAC:R-HSA-388396,GPCR downstream signalling,1.0,32,622,2,GIT1;ZNF236
all76,REAC,REAC:R-HSA-416476,G alpha (q) signalling events,1.0,32,212,2,GIT1;ZNF236
all76,REAC,REAC:R-HSA-75105,Fatty acyl-CoA biosynthesis,1.0,32,37,1,RP11-464F9.9
all76,REAC,REAC:R-HSA-8978868,Fatty acid metabolism,1.0,32,172,1,RP11-464F9.9
all76,REAC,REAC:R-HSA-9837092,FASTK family proteins regulate processing and stability of mitochondrial RNAs,1.0,32,3,1,SNX16
all76,REAC,REAC:R-HSA-1474244,Extracellular matrix organization,1.0,32,298,1,LRRC41
all76,REAC,REAC:R-HSA-72613,Eukaryotic Translation Initiation,1.0,32,120,1,DGKQ
all76,REAC,REAC:R-HSA-9018519,Estrogen-dependent gene expression,1.0,32,147,1,DUSP13
all76,REAC,REAC:R-HSA-212165,Epigenetic regulation of gene expression,1.0,32,252,2,CHD4;PHBP9
all76,REAC,REAC:R-HSA-3928664,Ephrin signaling,1.0,32,17,1,KCNJ11
all76,REAC,REAC:R-HSA-9816359,Maternal to zygotic transition (MZT),1.0,32,119,1,BLOC1S2
all76,REAC,REAC:R-HSA-1632852,Macroautophagy,1.0,32,141,1,ARL13B
all76,REAC,REAC:R-HSA-68886,M Phase,1.0,32,407,1,CDC123
all76,REAC,REAC:R-HSA-446343,Localization of the PINCH-ILK-PARVIN complex to focal adhesions,1.0,32,4,1,NRBF2
all76,REAC,REAC:R-HSA-9615710,Late endosomal microautophagy,1.0,32,34,1,ARL13B
all76,REAC,REAC:R-HSA-8964038,LDL clearance,1.0,32,19,1,U6
all76,REAC,REAC:R-HSA-5578775,Ion homeostasis,1.0,32,54,1,RP11-464F9.1
all76,REAC,REAC:R-HSA-1296065,Inwardly rectifying K+ channels,1.0,32,35,1,RP11-464F9.1
all76,REAC,REAC:R-HSA-9006925,Intracellular signaling by second messengers,1.0,32,297,1,PHBP9
all76,REAC,REAC:R-HSA-163685,Integration of energy metabolism,1.0,32,107,1,RP11-464F9.1
all76,REAC,REAC:R-HSA-168249,Innate Immune System,1.0,32,1102,2,FAM184A;RP4-756G23.5
all76,REAC,REAC:R-HSA-5663205,Infectious disease,1.0,32,1062,3,MAST4-AS1;PHBP9;ZBTB6
all76,REAC,REAC:R-HSA-168256,Immune System,1.0,32,2086,4,FAM184A;KDM5A;RP4-756G23.5;TSPAN14
all76,REAC,REAC:R-HSA-109582,Hemostasis,1.0,32,675,2,GIT1;ZNF236
all76,REAC,REAC:R-HSA-9707616,Heme signaling,1.0,32,47,1,DUSP13
all76,REAC,REAC:R-HSA-189451,Heme biosynthesis,1.0,32,13,1,RP11-98D18.9
all76,REAC,REAC:R-HSA-397014,Muscle contraction,1.0,32,203,1,RP11-464F9.1
all76,REAC,REAC:R-HSA-68875,Mitotic Prophase,1.0,32,134,1,CDC123
all76,REAC,REAC:R-HSA-1362409,Mitochondrial iron-sulfur cluster biogenesis,1.0,32,11,1,BMPR1A
all76,REAC,REAC:R-HSA-9836573,Mitochondrial RNA degradation,1.0,32,9,1,SNX16
all76,REAC,REAC:R-HSA-8957322,Metabolism of steroids,1.0,32,151,1,RP11-464F9.9
all76,REAC,REAC:R-HSA-196071,Metabolism of steroid hormones,1.0,32,35,1,RP11-464F9.9
all76,REAC,REAC:R-HSA-392499,Metabolism of proteins,1.0,32,2066,5,DCAF16;DGKQ;DUSP13;KDM5A;RP4-756G23.5
all76,REAC,REAC:R-HSA-189445,Metabolism of porphyrins,1.0,32,25,1,RP11-98D18.9
all76,REAC,REAC:R-HSA-556833,Metabolism of lipids,1.0,32,747,4,CDC123;MAST4-AS1;RP11-464F9.9;ZBTB6
all76,REAC,REAC:R-HSA-71291,Metabolism of amino acids and derivatives,1.0,32,363,1,FAM184A
all76,REAC,REAC:R-HSA-8953854,Metabolism of RNA,1.0,32,710,2,SNX16;TSPAN14
all76,REAC,REAC:R-HSA-1430728,Metabolism,1.0,32,2143,8,BMPR1A;CDC123;FAM184A;MAST4-AS1;RP11-464F9.1;RP11-464F9.9;RP11-98D18.9;ZBTB6
all76,REAC,REAC:R-HSA-199991,Membrane Trafficking,1.0,32,626,1,C6orf106
all76,REAC,REAC:R-HSA-912446,Meiotic recombination,1.0,32,88,1,PTPRN
all76,REAC,REAC:R-HSA-1500620,Meiosis,1.0,32,118,1,PTPRN
all76,REAC,REAC:R-HSA-9854311,Maturation of TCA enzymes and regulation of TCA cycle,1.0,32,18,1,BMPR1A
all76,REAC,REAC:R-HSA-1257604,PIP3 activates AKT signaling,1.0,32,257,1,PHBP9
all76,REAC,REAC:R-HSA-1852241,Organelle biogenesis and maintenance,1.0,32,293,1,ARL13B
all76,REAC,REAC:R-HSA-198725,Nuclear Events (kinase and transcription factor activation),1.0,32,60,1,PHBP9
all76,REAC,REAC:R-HSA-2980766,Nuclear Envelope Breakdown,1.0,32,47,1,CDC123
all76,REAC,REAC:R-HSA-427413,NoRC negatively regulates rRNA expression,1.0,32,105,1,CHD4
all76,REAC,REAC:R-HSA-6798695,Neutrophil degranulation,1.0,32,476,2,FAM184A;RP4-756G23.5
all76,REAC,REAC:R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,1.0,32,195,1,KCNJ11
all76,REAC,REAC:R-HSA-112316,Neuronal System,1.0,32,399,2,KCNJ11;RP11-464F9.1
all76,REAC,REAC:R-HSA-9675108,Nervous system development,1.0,32,568,1,KCNJ11
all76,REAC,REAC:R-HSA-6807004,Negative regulation of MET activity,1.0,32,20,1,LRIG1
all76,REAC,REAC:R-HSA-5250941,Negative epigenetic regulation of rRNA expression,1.0,32,108,1,CHD4
all76,REAC,REAC:R-HSA-8951664,Neddylation,1.0,32,244,2,DCAF16;KDM5A
all76,REAC,REAC:R-HSA-9024446,NR1H2 and NR1H3-mediated signaling,1.0,32,45,1,DUSP13
all76,REAC,REAC:R-HSA-9029558,NR1H2 & NR1H3 regulate gene expression linked to lipogenesis,1.0,32,8,1,DUSP13
all76,REAC,REAC:R-HSA-9632974,NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis ,1.0,32,5,1,DUSP13
all76,REAC,REAC:R-HSA-9031628,NGF-stimulated transcription,1.0,32,38,1,PHBP9
all76,REAC,REAC:R-HSA-9012999,RHO GTPase cycle,1.0,32,449,2,ARL13B;KCNJ11
all76,REAC,REAC:R-HSA-9013423,RAC3 GTPase cycle,1.0,32,94,1,KCNJ11
all76,REAC,REAC:R-HSA-9013404,RAC2 GTPase cycle,1.0,32,88,1,KCNJ11
all76,REAC,REAC:R-HSA-9013149,RAC1 GTPase cycle,1.0,32,184,1,KCNJ11
all76,REAC,REAC:R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,1.0,32,276,1,TSPAN14
all76,REAC,REAC:R-HSA-9679191,Potential therapeutics for SARS,1.0,32,150,1,PHBP9
all76,REAC,REAC:R-HSA-1296071,Potassium Channels,1.0,32,103,1,RP11-464F9.1
all76,REAC,REAC:R-HSA-597592,Post-translational protein modification,1.0,32,1453,3,DCAF16;DUSP13;KDM5A
all76,REAC,REAC:R-HSA-438064,Post NMDA receptor activation events,1.0,32,75,1,KCNJ11
all76,REAC,REAC:R-HSA-5250913,Positive epigenetic regulation of rRNA expression,1.0,32,104,1,PHBP9
all76,REAC,REAC:R-HSA-76002,"Platelet activation, signaling and aggregation",1.0,32,259,2,GIT1;ZNF236
all76,REAC,REAC:R-HSA-8964043,Plasma lipoprotein clearance,1.0,32,36,1,U6
all76,REAC,REAC:R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance",1.0,32,71,1,U6
all76,REAC,REAC:R-HSA-1483257,Phospholipid metabolism,1.0,32,211,1,CDC123
all76,REAC,REAC:R-HSA-6807070,PTEN Regulation,1.0,32,138,1,PHBP9
all76,REAC,REAC:R-HSA-1989781,PPARA activates gene expression,1.0,32,113,2,MAST4-AS1;ZBTB6
all76,REAC,REAC:R-HSA-446388,Regulation of cytoskeletal remodeling and cell spreading by IPP complex components,1.0,32,8,1,NRBF2
all76,REAC,REAC:R-HSA-6804758,Regulation of TP53 Activity through Acetylation,1.0,32,30,1,PHBP9
all76,REAC,REAC:R-HSA-5633007,Regulation of TP53 Activity,1.0,32,160,1,PHBP9
all76,REAC,REAC:R-HSA-8943724,Regulation of PTEN gene transcription,1.0,32,59,1,PHBP9
all76,REAC,REAC:R-HSA-72731,Recycling of eIF2:GDP,1.0,32,8,1,DGKQ
all76,REAC,REAC:R-HSA-9833110,RSV-host interactions,1.0,32,97,2,MAST4-AS1;ZBTB6
all76,REAC,REAC:R-HSA-73856,RNA Polymerase II Transcription Termination,1.0,32,65,1,TSPAN14
all76,REAC,REAC:R-HSA-73857,RNA Polymerase II Transcription,1.0,32,1352,7,DAGLB;HERPUD2;MAST4-AS1;PHBP9;SAP130;TSPAN14;ZBTB6
all76,REAC,REAC:R-HSA-73762,RNA Polymerase I Transcription Initiation,1.0,32,47,1,PHBP9
all76,REAC,REAC:R-HSA-73864,RNA Polymerase I Transcription,1.0,32,110,1,PHBP9
all76,REAC,REAC:R-HSA-73854,RNA Polymerase I Promoter Clearance,1.0,32,109,1,PHBP9
all76,REAC,REAC:R-HSA-9013424,RHOV GTPase cycle,1.0,32,37,1,KCNJ11
all76,REAC,REAC:R-HSA-9013420,RHOU GTPase cycle,1.0,32,39,1,KCNJ11
all76,REAC,REAC:R-HSA-9013406,RHOQ GTPase cycle,1.0,32,59,2,ARL13B;KCNJ11
all76,REAC,REAC:R-HSA-9013409,RHOJ GTPase cycle,1.0,32,55,2,ARL13B;KCNJ11
all76,REAC,REAC:R-HSA-9706019,RHOBTB3 ATPase cycle,1.0,32,9,1,KDM5A
all76,REAC,REAC:R-HSA-177929,Signaling by EGFR,1.0,32,51,1,LRIG1
all76,REAC,REAC:R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,1.0,32,30,1,TSPAN14
all76,REAC,REAC:R-HSA-201451,Signaling by BMP,1.0,32,31,1,RP1-159A19.4
all76,REAC,REAC:R-HSA-162582,Signal Transduction,1.0,32,2570,9,ARL13B;DUSP13;GIT1;KCNJ11;KDM5A;LRIG1;PHBP9;RP1-159A19.4;ZNF236
